RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),preference_level
1546,Hào Huê Quán - Dimsum - Trần Phú,10.7530115,106.6681723,"412 Trần Phú, P. 7, Quận 5, TP. HCM",Nhà hàng,"Tôm ,  Cua - Ghẹ ,  Thịt Bò ,  Bún ,  Hủ tiếu ,  Hải sản ,  Mì ,  Dimsum",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Á ,  Món Trung Hoa",yes,no,yes,0 - 0,0.0,0.0,0.0,high
1547,Dookki Việt Nam - Lẩu & Buffet Tokpokki - Satra Phạm Hùng,10.733564,106.674467,"Tầng 3 TTTM Satra, C6/27 Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM","Buffet, ",,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"Món Á, Món Hàn, ",yes,yes,yes,139.000 -150.000,8.1,8.1,8.3,high
1548,Trà Sữa ToCoToCo - Nguyễn Tri Phương,10.762822,106.66842,"306 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM","Café/Dessert, ","Trà, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,09:30 - 22:30,"Món Việt, ",no,no,yes,28.000 -89.000,6.2,0.0,6.6,low
1549,Bánh Su Kem 89 - Hòa Bình,10.770104,106.632039,"89 Hòa Bình, P. Tân Thới Hòa, Quận Tân Phú, TP. HCM","Tiệm bánh, ","Bánh Su/Chour, Bánh - Kẹo, Bánh tằm, ",11:30 - 20:30,11:30 - 20:30,11:30 - 20:30,11:30 - 20:30,11:30 - 20:30,11:30 - 20:30,Tạm nghỉ,"Món Việt, ",yes,no,no,3.000 -15.000,8.3,7.4,7.1,moderate
1550,HiPB Coffee,10.799386,106.672877,"1A Trương Quốc Dung, P. 8, Quận Phú Nhuận, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,"Món Việt, ",no,no,yes,40.000 -70.000,7.1,7.5,8.6,moderate
1551,Trà Sữa Laxy - Chung Cư Bàu Cát 2,10.785626,106.6444923,"Lô A001, Chung Cư Bàu Cát 2, P. 10, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Thức uống, Nước ngọt, Sữa, ",07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,"Món Việt, ",no,no,no,20.000 -45.000,8.0,8.0,8.0,moderate
1552,Quán Phở Anh Vũ - Bún Bò & Miến Gà - Đại Lộ Bình Dương,10.9732156,106.6726528,"178/2/11 Đại lộ Bình Dương, Khu Phố 6, P. Phú Hòa, Thành Phố Thủ Dầu Một, Bình Dương","Quán ăn, ","Phở, Bún, Thịt Bò, ",07:30 - 19:30,07:30 - 19:30,07:30 - 19:30,07:30 - 19:30,07:30 - 19:30,07:30 - 19:30,07:30 - 19:30,,no,no,no,5.000 -60.000,0.0,0.0,0.0,moderate
1553,TocoToco Bubble Tea - Auchan,10.783949,106.665677,"Siêu Thị Auchan, 11 Trường Sơn, P. 15, Quận 10, TP. HCM","Café/Dessert, ","Trà, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,"Món Việt, ",yes,no,yes,35.000 -70.000,0.0,0.0,0.0,low
1554,Whippy Tea,10.769239,106.688085,"146 Bùi Thị Xuân, P. Phạm Ngũ Lão, Quận 1, TP. HCM","Café/Dessert, Quán ăn, ","Trà, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Việt, Quốc tế, ",no,no,yes,25.000 -50.000,7.5,7.3,6.8,moderate
1555,Mì Cay Gochu - Hoàng Sa,10.7864248,106.6744159,"Quầy F3, 947 Hoàng Sa, P.11, Quận 3, TP. HCM",Quán ăn,"Bún ,  Mì ,  Cơm",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,,no,no,no,10.000 - 100.000,0.0,0.0,0.0,high
1556,Trà Sữa Sunday Basic - Phan Huy Ích,10.839316,106.637136,"335 Phan Huy Ích, P. 14, Gò Vấp, TP. HCM",Café/Dessert,"Trà ,  Thức uống ,  Trà sữa ,  Sữa",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,Món Việt,no,yes,yes,12.000 - 27.000,6.0,5.8,6.2,low
1557,Út Hương - Cơm & Món Xào,10.757794,106.688887,"TK18/1 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",Quán ăn,"Thịt Gà ,  Cơm Chiên ,  Beefsteak - Bò né ,  Thịt Heo ,  Thịt Bò ,  Bún ,  Hủ tiếu ,  Hải sản ,  Món nước ,  Mì ,  Lẩu ,  Miến ,  Ăn vặt - Ăn nhẹ ,  Cơm ,  Thức uống ,  Bia ,  Nước ngọt",08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,Món Việt,no,no,no,35.000 - 220.000,7.0,6.5,6.4,moderate
1558,Starbucks Coffee - Nguyễn Huệ,10.773097,106.704333,"99 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",,,,,,,,,,,no,no,yes,100.000 -200.000,7.7,7.9,7.5,moderate
1559,Hikari Ẩm Thực Nhật Bản - Lý Thái Tổ,11.0585572769595,106.6828089952468,"Lý Thái Tổ, P. Hòa Phú, Thành Phố Thủ Dầu Một, Bình Dương","Nhà hàng, ","Sushi & Sashimi, Fastfood - Thức ăn nhanh, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Á, Món Nhật, ",no,no,yes,20.000 -300.000,7.5,8.0,8.0,moderate
1560,Bánh Flan 16 - Trần Phú,10.0443595004768,105.7902479544282,"76 Trần Phú, Quận Ninh Kiều, Cần Thơ","Ăn vặt/vỉa hè, ",,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,"Món Việt, ",no,yes,yes,12.000 -40.000,7.8,7.5,7.8,high
1561,Go -The Milk Tea & Shopping +,11.0091011,106.7189293,"Tỉnh Lộ 746, Thị Xã Tân Uyên, Bình Dương","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Home-made, Ăn vặt - Ăn nhẹ, Thức uống, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",yes,no,yes,16.000 -40.000,8.7,8.7,8.7,high
1562,Trà Sữa Sunday Basic - Nguyễn Duy Trinh,10.787543,106.763787,"230A Nguyễn Duy Trinh, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",Café/Dessert,"Sinh tố - Nước ép ,  Thức uống ,  Trà sữa ,  Sữa",07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,,no,no,no,15.000 - 40.000,0.0,0.0,0.0,high
1563,Pizza Inn - Nguyễn Trọng Tuyển,10.7971646,106.6798087,"58 Nguyễn Trọng Tuyển, P. 15, Phú Nhuận, TP. HCM",Nhà hàng,"Pizza & Pasta ,  Fastfood - Thức ăn nhanh",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,"Món Âu ,  Ý",yes,no,yes,60.000 - 132.000,7.7,7.3,7.0,high
1564,Thái Sumo - Lẩu Ly & Cá Viên Tự Chọn,10.7549025,106.7004626,"005 Lô B2 Chung Cư Phường 3, Đường 12B, Quận 4, TP. HCM","Café/Dessert, ","Lẩu, Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Cá/bò viên, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"Món Việt, ",no,no,no,10.000 -25.000,7.5,7.6,7.3,moderate
1565,Gà rán và Mì Ý - Jollibee - Trường Chinh,10.799071,106.641471,"360 Trường Chinh, Quận Tân Bình, TP. HCM","Nhà hàng, ","Thịt Gà, Tôm, Gà rán, Hamburger, Thịt Bò, Hải sản, Ăn vặt - Ăn nhẹ, Fastfood - Thức ăn nhanh, ",09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,09:00 - 21:30,"Món Á, Philippines, ",yes,no,yes,20.000 -120.000,7.2,7.3,7.1,low
1566,KOI Thé - AEON Mall Bình Tân,10.7429605,106.6118665,"Lô F29B, Tầng 1, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,09:00 - 21:30,09:00 - 21:30,"Món Á, Singapore, ",no,no,yes,40.000 -60.000,7.8,7.5,7.1,high
1567,Bún Đậu Mắm Tôm A Chảnh - Thành Thái,10.7760618,106.6636927,"175 Thành Thái, P. 14, Quận 10, TP. HCM","Quán ăn, ","Bún, Ăn vặt - Ăn nhẹ, ",09:30 - 18:00,09:30 - 18:00,09:30 - 18:00,09:30 - 18:00,09:30 - 18:00,09:30 - 18:00,09:30 - 18:00,"Món Việt, Món Bắc, ",yes,no,no,25.000 -57.000,0.0,0.0,0.0,low
1568,Nhà Hàng Hương Cau - Ẩm Thực Việt,10.795239,106.667011,"234 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Hải sản, Lẩu, Sinh tố - Nước ép, Đặc sản rừng, Đặc sản vùng, Cơm văn phòng, Cơm, ",10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,"Món Việt, ",no,yes,yes,50.000 -550.000,6.6,0.0,6.8,low
1569,Chị 3 - Bún Nước - Phạm Ngọc Thạch,10.7864504,106.6920516,"66 Phạm Ngọc Thạch, P. Võ Thị sáu, Quận 3, TP. HCM","Quán ăn, ","Món nước, Cơm, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",yes,no,no,30.000 -45.000,6.9,6.8,6.6,low
1570,Bánh Mì Thu Hà - Phan Đình Phùng,10.950878,106.817931,"57 Phan Đình Phùng, P. Quang Vinh, Thành Phố Biên Hòa, Đồng Nai","Tiệm bánh, ","Bánh mì, Xôi, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Cơm, Bánh tằm, Xúc xích, Fastfood - Thức ăn nhanh, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,"Món Việt, ",no,no,no,5.000 -15.000,7.9,7.6,7.0,moderate
1571,Ngon Ngon - Bánh Mì & Bánh Ướt,10.6956147839896,106.5811153035826,"D13/12A Dương Đình Cúc, Xã Tân Kiên, Huyện Bình Chánh, TP. HCM","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ",05:30 - 10:00,05:30 - 10:00,05:30 - 10:00,05:30 - 10:00,05:30 - 10:00,05:30 - 10:00,05:30 - 10:00,"Món Việt, ",no,yes,yes,10.000 -20.000,10.0,9.7,6.7,high
1572,Ốc Hiếu Long - Lý Văn Sâm,10.9531389,106.8584167,"109 Lý Văn Sâm, KP6, P. Tam Hiệp, Thành Phố Biên Hòa, Đồng Nai","Quán ăn, ","Tôm, Cua - Ghẹ, Hải sản, Nghêu - Sò - Ốc, ",17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,"Món Việt, ",no,no,no,30.000 -50.000,6.7,6.2,6.2,low
1573,Súp Cua Hạnh - Sư Vạn Hạnh,10.771951,106.669329,"549 Sư Vạn Hạnh, Quận 10, TP. HCM","Ăn vặt/vỉa hè, Quán ăn, ","Súp, Ăn vặt - Ăn nhẹ, ",06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,06:15 - 22:30,,no,no,no,12.000 -22.000,6.6,6.1,0.0,low
1574,BreadTalk - Vinhomes Grand Park,10.8395785,106.8344739,"01S13 Tòa S3.01, Vinhomes Grand Park, P. Long Thạnh Mỹ, Tp. Thủ Đức, TP. HCM","Quán ăn, ","Bánh sinh nhật/Bánh kem, Đậu hũ, Ăn vặt - Ăn nhẹ, ",07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,07:00 - 21:30,,no,no,no,20.000 -250.000,0.0,0.0,0.0,moderate
1575,Lavida - Trà Sữa & Cà Phê - Nguyễn Gia Trí,10.802023,106.715606,"19B Nguyễn Gia Trí (Đường D2), P. 25, Quận Bình Thạnh, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",no,no,yes,20.000 -30.000,6.1,6.0,6.6,low
1576,Q7 Idol Karaoke,10.7361694,106.7181679,"82 Tân Mỹ, P. Tân Phú, Quận 7, TP. HCM","Café/Dessert, Karaoke, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, ",08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,08:30 - 02:00,"Món Việt, ",no,no,yes,50.000 -200.000,6.8,6.4,7.2,low
1577,La Cave Wine Shop & Bistro,10.7813312,106.705902,"19 Ngô Văn Năm, Quận 1, TP. HCM","Nhà hàng, Bar/Pub, ",,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,11:00 - 23:30,"Món Âu, Pháp, ",no,yes,yes,300.000 -1.000.000,9.1,6.5,6.4,moderate
1578,Yellow Tea - Trà Sữa Nhà Làm,10.7225278,106.6053611,"39 Đường Số 11, Khu Dân Cư Nam Long, P. An Lạc, Quận Bình Tân, TP. HCM","Café/Dessert, ","Trà, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, Sữa, ",08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,"Món Việt, ",no,no,yes,4.000 -38.000,8.1,7.8,8.2,high
1579,The Coffee Bean & Tea Leaf - Sky Garden Phạm Văn Nghị,10.729725,106.707009,"Số R1-72 Đường Phạm Văn Nghị, Khu Phố Hưng Phước 4, P. Tân Phong, Quận 7, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Thức uống, Bia, Nước ngọt, Trái cây, Trà sữa, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Mỹ, Châu Mỹ, Úc, ",no,yes,yes,70.000 -110.000,8.0,7.5,8.3,moderate
1580,Bảo Như - Karaoke & Coffee,10.4184721855699,107.2883901000023,"Trần Hưng Đạo, Huyện Đất Đỏ, Vũng Tàu","Café/Dessert, Karaoke, ","Café - Kem, Thức uống, ",06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,06:30 - 23:59,"Món Việt, ",no,yes,yes,30.000 -200.000,6.5,7.0,7.0,low
1581,Mì Sủi Cảo & Xá Xíu A Long - Trương Thị Hoa,10.8628906,106.6467832,"81/8 Trương Thị Hoa, P. Tân Thới Hiệp, Quận 12, TP. HCM",Quán ăn,"Bún ,  Mì ,  Miến",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
1582,Cá Lóc Nướng 77,10.05083,105.7687972,"Số 15 Nguyễn Đệ, P. Bình Thuỷ, Quận Bình Thủy, Cần Thơ","Quán ăn, ","Thịt Ếch, Bánh tráng, Bún, Hải sản, Lẩu, Cá, Nghêu - Sò - Ốc, Bánh - Kẹo, Đặc sản vùng, Ăn vặt - Ăn nhẹ, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,"Món Việt, ",no,no,no,50.000 -350.000,7.4,7.7,7.6,moderate
1583,Gà Rán & Burger McDonald’s - Biconsi Yersin,10.9813761,106.6562047,"Tầng 1, Block B, Tòa Nhà Chung Cư Biconsi Phú Cường, 215A Yersin, P.Phú Cường, Thị xã Thủ Dầu Một, Bình Dương",Quán ăn,"Gà rán ,  Hamburger ,  Xúc xích ,  Fastfood - Thức ăn nhanh",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
1584,Lẩu & Nướng Vạn Lợi,10.776276,106.604295,"457/13 Lê Văn Quới, P. Bình Trị Đông A, Quận Bình Tân, TP. HCM","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Ăn vặt - Ăn nhẹ, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,"Món Việt, ",no,no,no,5.000 -300.000,9.0,8.7,8.3,high
1585,Gà Rán & Burger McDonald’s - Phạm Ngũ Lão,10.7678344,106.6914068,"275K - 277 - 279 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Quán ăn,"Gà rán ,  Hamburger ,  Fastfood - Thức ăn nhanh",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
1586,TL Sushi & Sashimi - Phan Văn Hân,10.794362,106.705549,"144/23 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",Quán ăn,"Tôm ,  Nấm ,  Hải sản ,  Cá ,  Sushi & Sashimi ,  Mực ,  Salad ,  Cơm ,  Thức uống",10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,"Món Á ,  Món Nhật",no,no,no,10.000 - 298.000,8.7,8.7,8.7,high
1587,Mì Tương Đen BlueDragon - Vinhomes Grand Park,10.8380982,106.8439564,"T12-01 Đường T12 Khu The Manhattan VinHomes Grand Park, P. Long Bình, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Bún ,  Mì",09:45 - 21:00,09:45 - 21:00,09:45 - 21:00,09:45 - 21:00,09:45 - 21:00,09:45 - 21:00,09:45 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
1588,Everyday Cafe - Đồng Khởi,10.9542729,106.8673128,"97 Hẻm 1 Đồng Khởi, P. Tam Hòa, Thành Phố Biên Hòa, Đồng Nai","Café/Dessert, ","Trà, Bánh - Kẹo, Café - Kem, Sinh tố - Nước ép, Thức uống, Nước ngọt, Trà sữa, Sữa, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Việt, ",no,no,yes,10.000 -20.000,8.0,8.0,8.0,high
1589,Lavida - Trà Sữa & Cà Phê - Nguyễn Oanh,10.840701,106.676187,"223 Nguyễn Oanh, P. 17, Quận Gò Vấp, TP. HCM","Café/Dessert, ","Trà, Thức uống, Trà sữa, Sữa, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",no,no,yes,10.000 -50.000,6.1,0.0,6.9,low
1590,Tiệm Trà Lắc - Trà Trái Cây Tươi & Trà Sữa - Thoại Ngọc Hầu,10.777082,106.623006,"364/73 Thoại Ngọc Hầu, P. Phú Thạnh, Quận Tân Phú, TP. HCM","Quán ăn, ","Sinh tố - Nước ép, Thức uống, Trà sữa, ",08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,08:00 - 23:59,"Món Việt, Món Miền Nam, ",yes,no,yes,,8.9,8.6,8.1,high
1591,Đệ Nhất - Dê Tươi Ninh Bình,10.8982874213108,106.6259202319102,"3 Đặng Thúc Vịnh, Xã Đông Thạnh, Huyện Hóc Môn, TP. HCM","Quán ăn, ","Ăn vặt - Ăn nhẹ, Thức uống, ",Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,Đang cập nhật,"Món Bắc, ",yes,yes,yes,89.000 -120.000,9.0,9.0,10.0,high
1592,Dormitory Coffee & Tea,10.8743080484626,106.7995417490601,"Đường A2, Xã Đông Hòa, Thị Xã Dĩ An, Bình Dương","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,"Món Việt, ",no,no,yes,20.000 -30.000,9.0,9.0,9.0,high
1593,Trà Sữa Hẻm,10.9774886,106.6783604,"424/67 Đường N6, P. Phú Hòa, Thành Phố Thủ Dầu Một, Bình Dương","Café/Dessert, ","Trà, Trà chanh, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"Món Việt, ",no,no,yes,15.000 -30.000,8.0,7.5,7.5,moderate
1594,Chickita - Gà Nướng Lửa Hồng - Nguyễn Văn Hưởng,10.811841,106.73144,"230 Nguyễn Văn Hưởng, P. Thảo Điền, Tp. Thủ Đức, TP. HCM","Nhà hàng, ","Thịt Gà, Lẩu, Salad, ",10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,"Món Việt, ",no,yes,yes,35.000 -430.000,8.1,7.9,8.0,moderate
1595,Trung Nguyên Legend - 320 Xô Viết Nghệ Tĩnh,10.802192,106.711734,"320 Xô Viết Nghệ Tĩnh, P. 25, Quận Bình Thạnh, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Bánh - Kẹo, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Thức uống, Trà sữa, Sữa, ",06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,06:30 - 17:30,"Món Việt, ",no,no,yes,40.000 -110.000,6.9,6.5,7.3,low
1596,Gà Rán KFC - Âu Dương Lân,10.7443532,106.6838611,"228A-230 Âu Dương Lân, P. 3, Quận 8, TP. HCM",Sang trọng,"Gà rán ,  Hamburger ,  Cơm ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,yes,yes,yes,50.000 - 500.000,0.0,0.0,0.0,high
1597,Hủ Tiếu Mì Gia 3B - Ni Sư Huỳnh Liên,10.7855833,106.6455556,"009 Lô F Cc Bàu Cát 2, Ni Sư Huỳnh Liên, P. 10, Quận Tân Bình, TP. HCM","Quán ăn, ","Bún, Hủ tiếu, ",06:30 - 12:15,06:30 - 12:15,06:30 - 12:15,06:30 - 12:15,06:30 - 12:15,06:30 - 12:15,06:30 - 12:15,,no,no,no,,10.0,10.0,10.0,high
1598,Pacey Cupcakes - Trần Khánh Dư,10.794049,106.6889425,"8 Trần Khánh Dư, P. Tân Định, Quận 1, TP. HCM","Tiệm bánh, ","Cupcake, Bánh - Kẹo, Café - Kem, Sinh tố - Nước ép, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Mỹ, Châu Mỹ, ",yes,no,yes,30.000 -66.000,7.9,7.3,7.7,low
1599,Cơm Niêu D2,10.805747,106.714562,"157/36 Nguyễn Gia Trí (Đường D2), P. 25, Quận Bình Thạnh, TP. HCM","Nhà hàng, ","Thịt Gà, Tôm, Heo quay, Thịt Ếch, Cơm Chiên, Thịt Heo, Thịt Bò, Hải sản, Sườn nướng, Cá, Mực, Gà ác/gà hầm, Cơm văn phòng, Cơm, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,"Món Việt, ",no,yes,no,15.000 -55.000,7.3,6.7,6.6,moderate
1600,"Grand Castella - Bánh Kem Bơ Pháp, Bánh Sinh Nhật - Nguyễn Tri Phương",10.764471,106.668113,"376 Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM","Tiệm bánh, ","Bánh - Kẹo, ",08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,08:30 - 21:00,"Món Á, Đài Loan, ",no,no,no,50.000 -100.000,6.5,6.9,6.6,moderate
1601,Mến - Bún Chả Cá Sứa Nha Trang - Hậu Giang,10.7500677,106.641943,"208 Hậu Giang, P. 9, Quận 6, TP. HCM","Quán ăn, ","Bún, Món nước, ","00:01 - 03:30, 17:00 - 23:59","00:01 - 03:30, 17:00 - 23:59","00:01 - 03:30, 17:00 - 23:59","00:01 - 03:30, 17:00 - 23:59","00:01 - 03:30, 17:00 - 23:59","00:01 - 03:30, 17:00 - 23:59","00:01 - 03:30, 17:00 - 23:59","Món Miền Trung, Nha Trang, ",no,no,no,20.000 -30.000,9.3,9.0,9.0,low
1602,Cơm Tấm 449 An Dương Vương,10.758327,106.6762,"449 An Dương Vương, P. 3, Quận 5, TP. HCM",Quán ăn,"Cơm Tấm ,  Thịt Heo ,  Sườn nướng ,  Cơm",06:00 - 11:00,16:00 - 21:00,06:00 - 11:00,16:00 - 21:00,06:00 - 11:00,16:00 - 21:00,06:00 - 11:00,Món Việt,yes,no,no,22.000 - 44.000,5.1,4.6,5.3,low
