RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),preference_level,City,District,Local_address,Min_Price,Max_Price,Avg_Price,Price_range
579,f - house coffee shop - nguyễn ảnh thủ,10.8583851,106.6092512999999,"108/3b nguyễn ảnh thủ, p. trung mỹ tây, quận 12, tp. hcm",café/dessert,café - kem,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món miền nam,no,no,yes,15.000 -125.000,7.5,8.8,7.3,high,tp. hcm,quận 12,"108/3b nguyễn ảnh thủ, p. trung mỹ tây",15000.0,125000.0,70000.0,110000.0
580,one shot coffee tea & more,10.7457215658348,106.6349788382649,"240 nguyễn văn luông, p. 11, quận 6, tp. hcm",café/dessert,café - kem,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,yes,25.000 -65.000,7.5,7.8,8.1,moderate,tp. hcm,quận 6,"240 nguyễn văn luông, p. 11",25000.0,65000.0,45000.0,40000.0
581,gogi house - quán nướng hàn quốc - aeon mall tân phú,10.80217,106.618436,"lô t45 tầng 3, aeon mall tân phú, 30 bờ bao tân thắng, p. sơn kỳ, tân phú, tp. hcm",nhà hàng,"thịt gà, thịt bò, thịt heo, hải sản, ăn vặt - ăn nhẹ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"món á, món hàn",no,no,yes,300.000 -550.000,8.8,8.7,8.6,high,tp. hcm,tân phú,"lô t45 tầng 3, aeon mall tân phú, 30 bờ bao tân thắng, p. sơn kỳ",57000.0,197500.0,425000.0,250000.0
582,the coffee house - nguyễn ảnh thủ,10.86481,106.613622,"95b nguyễn ảnh thủ, ấp vạn hạnh, hóc môn, tp. hcm",café/dessert,"café - kem, sinh tố - nước ép, thức uống",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,yes,30.000 -70.000,7.4,7.9,7.9,moderate,tp. hcm,hóc môn,"95b nguyễn ảnh thủ, ấp vạn hạnh",30000.0,70000.0,50000.0,40000.0
583,helicopter cafe,10.794866,106.699768,"27/65 điện biên phủ, p. 15, bình thạnh, tp. hcm",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,yes,25.000 -45.000,8.8,9.1,9.5,high,tp. hcm,bình thạnh,"27/65 điện biên phủ, p. 15",25000.0,45000.0,35000.0,20000.0
584,tuệ mẫn cafe - êm đềm một không gian,10.8436843,106.6484936,"452 cây trâm, p.9, gò vấp, tp. hcm",,,,,,,,,,,no,yes,yes,20.000 -55.000,6.7,6.7,7.6,low,tp. hcm,gò vấp,"452 cây trâm, p.9",20000.0,55000.0,37500.0,35000.0
585,cô chung - bún đậu mắm tôm,10.363358,107.084857,"132/2 nguyễn tri phương, p. 7, vũng tàu, vũng tàu",quán ăn,"bún, ăn vặt - ăn nhẹ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"món việt, món bắc",no,no,no,25.000 - 50.000,7.9,7.7,7.4,low,vũng tàu,vũng tàu,"132/2 nguyễn tri phương, p. 7",25000.0,50000.0,37500.0,25000.0
586,kacyo restaurant 花蝶 - new world saigon hotel,10.7706661,106.694092,"tầng 1, new world saigon hotel, 76 lê lai, p. bến nghé, quận 1, tp. hcm",nhà hàng,,"11:00 - 14:30, 17:00 - 22:00","11:00 - 14:30, 17:00 - 22:00","11:00 - 14:30, 17:00 - 22:00","11:00 - 14:30, 17:00 - 22:00","11:00 - 14:30, 17:00 - 22:00","11:00 - 14:30, 17:00 - 22:00","11:00 - 14:30, 17:00 - 22:00","món á, món nhật",no,yes,yes,95.000 -1.500.000,8.9,8.3,8.5,moderate,tp. hcm,quận 1,"tầng 1, new world saigon hotel, 76 lê lai, p. bến nghé",95000.0,661500.0,797500.0,1405000.0
587,pizza hut - lotte mart nam sài gòn,10.74113,106.701375,"tầng trệt lotte mart nguyễn hữu thọ, 469 nguyễn hữu thọ, p. tân hưng, quận 7, tp. hcm",,,,,,,,,,,yes,yes,yes,10.000 -330.000,7.4,7.4,7.6,moderate,tp. hcm,quận 7,"tầng trệt lotte mart nguyễn hữu thọ, 469 nguyễn hữu thọ, p. tân hưng",10000.0,330000.0,170000.0,320000.0
588,mì cay baza,10.2624817,105.2648282,"56 lê thánh tôn, thoại sơn, an giang",ăn vặt/vỉa hè,ăn vặt - ăn nhẹ,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"món á, món hàn",no,yes,yes,30.000 -50.000,8.0,8.0,6.0,high,an giang,thoại sơn,56 lê thánh tôn,30000.0,50000.0,40000.0,20000.0
589,bánh mì tuấn mập - quang trung,10.887949,106.601474,"59/3 quang trung, kp8, hóc môn, tp. hcm","ăn vặt/vỉa hè, tiệm bánh","bánh mì, xôi, bánh bao, bánh - kẹo",05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,món việt,yes,no,no,12.000 -30.000,9.0,8.0,0.0,moderate,tp. hcm,hóc môn,"59/3 quang trung, kp8",12000.0,30000.0,21000.0,18000.0
590,k-tea,10.7936824,106.6335222,"141 trương vĩnh ký, tân phú, tp. hcm",café/dessert,"trà, thức uống, trà sữa, sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,yes,no,yes,20.000 -50.000,7.9,8.1,8.3,high,tp. hcm,tân phú,141 trương vĩnh ký,20000.0,50000.0,35000.0,30000.0
591,ngọc trân - trà sữa & bánh,10.340767,107.075858,"29 phan bội châu, p. 2, vũng tàu, vũng tàu",café/dessert,"trà, bánh - kẹo, thức uống, trà sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,no,yes,17.000 -32.000,8.4,8.0,7.0,moderate,vũng tàu,vũng tàu,"29 phan bội châu, p. 2",17000.0,32000.0,24500.0,15000.0
592,cơm gà anh ký,10.020749,105.7828131,"chợ khu dân cư hưng phú, đường a2, p. hưng phú, cái răng, cần thơ",quán ăn,"cơm chiên, cơm",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,cần thơ,cái răng,"chợ khu dân cư hưng phú, đường a2, p. hưng phú",,,,
593,trà sữa tiger sugar delivery - đường nâu sữa đài loan - nguyễn văn khối,10.843427,106.652458,"248/10/26 nguyễn văn khối, p. 9, gò vấp, tp. hcm",café/dessert,"trà, thức uống, trà sữa, sữa",08:00 - 22:45,08:00 - 22:45,08:00 - 22:45,08:00 - 22:45,08:00 - 22:45,08:00 - 22:45,08:00 - 22:45,"món á, đài loan",no,no,yes,29.000 -55.000,6.6,6.7,6.4,high,tp. hcm,gò vấp,"248/10/26 nguyễn văn khối, p. 9",29000.0,55000.0,42000.0,26000.0
594,remnant coffee - huỳnh tấn phát,10.7360320025672,106.730698961292,"715 huỳnh tấn phát, p. phú thuận, quận 7, tp. hcm",café/dessert,"café - kem, ăn vặt - ăn nhẹ, thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,no,yes,25.000 -70.000,0.0,0.0,0.0,low,tp. hcm,quận 7,"715 huỳnh tấn phát, p. phú thuận",25000.0,70000.0,47500.0,45000.0
595,súp cua hạnh - đinh tiên hoàng,10.798451,106.69614,"87c đinh tiên hoàng, p. 3, bình thạnh, tp. hcm",quán ăn,"cua - ghẹ, hải sản, súp, ăn vặt - ăn nhẹ, nem",15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,15:00 - 23:00,món việt,no,no,no,10.000 -22.000,7.0,6.7,6.0,low,tp. hcm,bình thạnh,"87c đinh tiên hoàng, p. 3",10000.0,22000.0,16000.0,12000.0
596,the pizza company - 147 võ thị sáu,10.336151,107.086242,"147 võ thị sáu, p. 2, vũng tàu, vũng tàu",nhà hàng,"thịt gà, bánh mì, gà rán, thịt heo, hải sản, sườn nướng, mì, chân cánh gà nướng, pizza & pasta, bánh - kẹo, salad, fastfood - thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"món âu, ý",no,no,yes,36.000 -449.000,9.1,8.6,8.5,high,vũng tàu,vũng tàu,"147 võ thị sáu, p. 2",36000.0,315000.0,242500.0,413000.0
597,"highlands coffee - trà, cà phê & bánh - 1 3/2 cần thơ",10.0326992,105.774379,"1 đường 3 tháng 2, p. xuân khánh, ninh kiều, cần thơ",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,yes,10.000đ - 60.000,8.0,7.9,8.2,high,cần thơ,ninh kiều,"1 đường 3 tháng 2, p. xuân khánh",10000.0,60000.0,35000.0,50000.0
598,"jncake bakeshop - cheesecake, cookies & macarons",10.754966,106.641724,"số 7, phú thọ, quận 11, tp. hcm",shop online,đậu hũ,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,yes,yes,yes,40.000 -180.000,8.2,7.7,6.6,moderate,tp. hcm,quận 11,"số 7, phú thọ",40000.0,180000.0,110000.0,140000.0
599,sushi masa - lê văn sỹ,10.791098,106.672651,"78 lê văn sỹ, p. 11, phú nhuận, tp. hcm",nhà hàng,"hải sản, sushi & sashimi, cơm, thức uống",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"món á, món nhật",no,yes,yes,12.000 -858.000,8.1,7.8,7.8,moderate,tp. hcm,phú nhuận,"78 lê văn sỹ, p. 11",12000.0,251250.0,435000.0,846000.0
600,"highlands coffee - trà, cà phê & bánh - coopmart bình dương",10.9647118,106.6681451,"coopmart bình dương, đường 30 tháng 4, p. chánh nghĩa, thủ dầu một, bình dương",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,yes,39.000 -100.000,0.0,6.0,6.6,low,bình dương,thủ dầu một,"coopmart bình dương, đường 30 tháng 4, p. chánh nghĩa",39000.0,100000.0,69500.0,61000.0
601,beo bakery - bánh bông lan trứng muối - huỳnh tấn phát,10.696683,106.739421,"1896 huỳnh tấn phát, xã phú xuân, nhà bè, tp. hcm",tiệm bánh,"bánh tráng, cupcake, bánh - kẹo, ăn vặt - ăn nhẹ, nem",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,yes,yes,no,20.000 -500.000,9.2,8.8,8.7,high,tp. hcm,nhà bè,"1896 huỳnh tấn phát, xã phú xuân",20000.0,418000.0,260000.0,480000.0
602,nhà hàng hải sản ớt,8.680968,106.603248,"nguyễn đức thuận, côn đảo, vũng tàu",nhà hàng,hải sản,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,yes,50.000 -500.000,0.0,0.0,0.0,low,vũng tàu,côn đảo,nguyễn đức thuận,50000.0,500000.0,275000.0,450000.0
603,fukee dimsum & noodle house,10.3401069,107.0827299,"77 hoàng hoa thám, p. thắng tam, vũng tàu, vũng tàu",quán ăn,"bún, mì, dimsum, cơm",00:01 - 02:00,06:00 - 23:59,00:01 - 02:00,06:00 - 23:59,00:01 - 02:00,06:00 - 23:59,00:01 - 02:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,vũng tàu,vũng tàu,"77 hoàng hoa thám, p. thắng tam",,,,
604,nakharat thai restaurant,10.9471,106.831091,"k52, đường n2, p. thống nhất, biên hòa, đồng nai",nhà hàng,"tôm, bún, hải sản, lẩu, cá",11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,11:00 - 21:00,"món việt, món á, món thái",no,yes,yes,65.000 -390.000,7.1,7.0,7.3,high,đồng nai,biên hòa,"k52, đường n2, p. thống nhất",52500.0,167500.0,227500.0,325000.0
605,nhà hàng ớt đỏ - cộng hòa,10.801467,106.653948,"18 bis cộng hòa, p. 4, tân bình, tp. hcm",nhà hàng,"thịt gà, thịt bò, thịt heo, hải sản",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,món việt,no,no,yes,18.000 -168.000,8.0,8.0,8.0,high,tp. hcm,tân bình,"18 bis cộng hòa, p. 4",18000.0,168000.0,93000.0,150000.0
606,lu's corner - hong kong street food,10.7580386,106.6703948,"319 hùng vương, p. 9, quận 5, tp. hcm",ăn vặt/vỉa hè,"dimsum, ăn vặt - ăn nhẹ, fastfood - thức ăn nhanh",16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,16:00 - 23:00,"món á, món trung hoa",yes,yes,yes,6.000đ - 15.000,8.0,7.7,7.1,moderate,tp. hcm,quận 5,"319 hùng vương, p. 9",6000.0,15000.0,10500.0,9000.0
607,a tài - bún thịt nướng - nguyễn đình chính,10.7962002,106.6789794,"91 nguyễn đình chính, p. 15, phú nhuận, tp. hcm",quán ăn,"thịt bò, bún, thịt heo, bánh - kẹo, bánh tằm",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,món việt,no,no,no,27.000 -35.000,0.0,0.0,0.0,moderate,tp. hcm,phú nhuận,"91 nguyễn đình chính, p. 15",27000.0,35000.0,31000.0,8000.0
608,cơm tấm phương - hồ biểu chánh,10.793776,106.676636,"20 hồ biểu chánh, khu 5, phú nhuận, tp. hcm",quán ăn,"cơm tấm, sườn nướng, cơm văn phòng, cơm",06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,06:00 - 09:00,món việt,no,no,no,20.000 - 30.000,8.0,7.3,7.3,high,tp. hcm,phú nhuận,"20 hồ biểu chánh, khu 5",20000.0,30000.0,25000.0,10000.0
609,"trà sữa, cafe & milo dầm indonesia",10.759506,106.640517,"56b/73 lạc long quân, p. 3, quận 11, tp. hcm",café/dessert,"trà, sinh tố - nước ép, thức uống, trà sữa",07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,,no,no,no,12.000 -50.000,10.0,9.7,9.3,high,tp. hcm,quận 11,"56b/73 lạc long quân, p. 3",12000.0,50000.0,31000.0,38000.0
610,"deli food a sìn - sủi cảo, mì hoành thánh - đường số 14",10.790256,106.7326008,"64 đường số 14, p. an khánh, thủ đức, tp. hcm",quán ăn,"bánh tráng, bánh - kẹo, ăn vặt - ăn nhẹ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,món việt,no,no,no,10.000 -30.000,0.0,0.0,0.0,low,tp. hcm,thủ đức,"64 đường số 14, p. an khánh",10000.0,30000.0,20000.0,20000.0
611,,,,"___, ___",,,,,,,,,,,yes,yes,yes,,0.0,0.0,0.0,low,___,___,,,,,
612,susu cupcakes - shop bánh online,10.7951453,106.7350911,"83 đường số 3, trần não, p. bình an, quận 2, tp. hcm",shop online,,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,yes,yes,yes,180.000 -500.000,8.6,8.5,7.2,moderate,tp. hcm,quận 2,"83 đường số 3, trần não, p. bình an",180000.0,500000.0,340000.0,320000.0
613,hotto - món ngon trên đĩa nóng - vincom biên hòa,10.957508,106.84343,"tầng 4, tttm vincom biên hòa, 1096 phạm văn thuận, p. tân mai, biên hòa, đồng nai",nhà hàng,"thịt bò, cơm văn phòng",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"món á, món nhật",no,no,yes,66.000 -100.000,6.9,6.7,6.8,moderate,đồng nai,biên hòa,"tầng 4, tttm vincom biên hòa, 1096 phạm văn thuận, p. tân mai",52500.0,100000.0,83000.0,34000.0
614,gan bò rim - giao hàng tận nơi,10.845501,106.617088,"706b chung cư besco, ql 1a, quận 12, tp. hcm",shop online,,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,món việt,yes,yes,yes,80.000 -145.000,6.8,8.3,0.0,high,tp. hcm,quận 12,"706b chung cư besco, ql 1a",57000.0,145000.0,112500.0,65000.0
615,bà bắc - bánh tráng cuốn trộn,10.757043,106.702719,"40 đường số 11, quận 4, tp. hcm",ăn vặt/vỉa hè,"bánh tráng, bánh - kẹo, ăn vặt - ăn nhẹ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,món việt,no,yes,yes,10.000 -33.000,7.0,6.6,6.3,moderate,tp. hcm,quận 4,40 đường số 11,10000.0,33000.0,21500.0,23000.0
616,lẩu hoàng yến - phú mỹ hưng,10.727572,106.71955,"103 tôn dật tiên, quận 7, tp. hcm",nhà hàng,"thịt gà, thịt bò, thịt heo, hải sản",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,món việt,no,yes,no,100.000 -550.000,6.8,6.7,7.5,moderate,tp. hcm,quận 7,103 tôn dật tiên,95000.0,542500.0,325000.0,450000.0
617,bún đậu mắm tôm cô liễu - đường d11,11.1249868,106.6075256,"87 đường d11, khu phố 6, p. thới hòa, bến cát, bình dương",quán ăn,"bún, cơm",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,low,bình dương,bến cát,"87 đường d11, khu phố 6, p. thới hòa",,,,
618,tiệm bánh sông yến - đề thám,10.0334565,105.7831434,"13 đề thám, p. tân an, ninh kiều, cần thơ",tiệm bánh,"bánh sinh nhật/bánh kem, bánh - kẹo",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"món việt, tây nguyên",no,no,no,5.000 -250.000,8.2,7.5,7.0,moderate,cần thơ,ninh kiều,"13 đề thám, p. tân an",5000.0,125000.0,127500.0,245000.0
621,bún chả vân anh - nguyễn trọng tuyển,10.798469,106.665175,"326k nguyễn trọng tuyển, p. 1, tân bình, tp. hcm",quán ăn,"cơm chiên, bún, thịt bò, món nước, mì, miến, bánh - kẹo, ăn vặt - ăn nhẹ, cơm",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"món việt, món bắc",yes,no,no,40.000 -66.000,6.7,6.2,6.4,low,tp. hcm,tân bình,"326k nguyễn trọng tuyển, p. 1",40000.0,66000.0,53000.0,26000.0
622,"dimsum, ăn vặt & nước mát hy hy",10.7425927,106.6932202,"1041/62/150 trần xuân soạn, p. tân hưng, quận 7, tp. hcm",quán ăn,cơm,00:01 - 03:00,10:00 - 23:59,00:01 - 03:00,10:00 - 23:59,00:01 - 03:00,10:00 - 23:59,00:01 - 03:00,,no,no,no,20.000 - 100.000,0.0,0.0,0.0,high,tp. hcm,quận 7,"1041/62/150 trần xuân soạn, p. tân hưng",20000.0,100000.0,60000.0,80000.0
623,chilli - lẩu nướng tự chọn,10.761016,106.70501,"232 vĩnh khánh, quận 4, tp. hcm",quán ăn,"thịt ếch, thịt bò, hải sản, lẩu, đặc sản vùng",16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,món việt,no,no,no,50.000 -100.000,7.4,6.8,6.4,low,tp. hcm,quận 4,232 vĩnh khánh,50000.0,100000.0,75000.0,50000.0
624,gà rán kfc - bến xóm củi,10.7468405,106.6601768,"48 - 50 cần giuộc, p. 13, quận 8, tp. hcm",nhà hàng,"thịt gà, gà rán, hamburger, ăn vặt - ăn nhẹ, thức uống, nước ngọt, fastfood - thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"mỹ, châu mỹ",yes,no,yes,30.000 - 88.000,5.9,6.1,7.1,low,tp. hcm,quận 8,"48 - 50 cần giuộc, p. 13",30000.0,88000.0,59000.0,58000.0
625,quán tre - lẩu tôm càng,10.8087499,106.692018,"251/51 lê quang định, bình thạnh, tp. hcm",quán ăn,"tôm, hải sản, lẩu",08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,món việt,no,no,no,50.000 -165.000,7.5,6.4,7.2,low,tp. hcm,bình thạnh,251/51 lê quang định,50000.0,165000.0,107500.0,115000.0
626,ahihi - trái cây văn phòng,10.784973,106.657635,"10 khai trí, p. 6, tân bình, tp. hcm",ăn vặt/vỉa hè,trái cây,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,món việt,no,yes,yes,30.000 -80.000,10.0,10.0,10.0,high,tp. hcm,tân bình,"10 khai trí, p. 6",30000.0,80000.0,55000.0,50000.0
627,one minute sai gon - fastfood - đường số 128,10.820564,106.766737,"đường số 128, kp. 4, p. phước long a, quận 9, tp. hcm",ăn vặt/vỉa hè,fastfood - thức ăn nhanh,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,05:00 - 09:00,món việt,no,yes,yes,5.000 -20.000,8.3,8.7,6.0,high,tp. hcm,quận 9,"đường số 128, kp. 4, p. phước long a",5000.0,20000.0,12500.0,15000.0
628,bánh bạch tuộc & bánh hẹ - nguyễn việt hồng,10.030504,105.777016,"133 nguyễn việt hồng, p. an phú, ninh kiều, cần thơ",ăn vặt/vỉa hè,"sushi & sashimi, ăn vặt - ăn nhẹ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,món việt,no,yes,yes,8.000đ - 38.000,7.6,7.6,6.9,moderate,cần thơ,ninh kiều,"133 nguyễn việt hồng, p. an phú",8000.0,38000.0,23000.0,30000.0
630,som ตำ thai - vincom plaza quang trung,10.829484,106.6726643,"tầng 2 (l2-10), vincom plaza quang trung, 190 quang trung, p. gò vấp, gò vấp, tp. hcm",nhà hàng,"tôm, cua - ghẹ, hải sản, mực, món chay, cơm",10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,,no,no,no,,0.0,0.0,0.0,moderate,tp. hcm,gò vấp,"tầng 2 (l2-10), vincom plaza quang trung, 190 quang trung, p. gò vấp",,,,
631,gà rán & burger lotteria - trần hưng đạo,10.767713,106.695163,"95a trần hưng đạo, quận 1, tp. hcm",nhà hàng,"thịt gà, tôm, gà rán, hamburger, thịt bò, hải sản, ăn vặt - ăn nhẹ, fastfood - thức ăn nhanh",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,"món á, món hàn",yes,no,yes,30.000 -77.000,6.6,6.2,7.0,low,tp. hcm,quận 1,95a trần hưng đạo,30000.0,77000.0,53500.0,47000.0
632,kichi kichi lẩu băng chuyền - cộng hòa,10.800707,106.660224,"tầng trệt, 15-17 cộng hòa, p. 4, tân bình, tp. hcm",nhà hàng,lẩu,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"món á, món nhật",no,yes,yes,149.000 -220.000,7.5,7.7,7.4,low,tp. hcm,tân bình,"tầng trệt, 15-17 cộng hòa, p. 4",74375.0,220000.0,184500.0,71000.0
633,"highlands coffee - trà, cà phê & bánh - kim minh vũng tàu",10.3459982,107.0764691,"54 trần hưng đạo, p. 1, vũng tàu, vũng tàu",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,yes,9.000 -65.000,7.5,7.9,8.1,moderate,vũng tàu,vũng tàu,"54 trần hưng đạo, p. 1",9000.0,65000.0,37000.0,56000.0
